"Date","Price","Open","High","Low","Vol.","Change %"
"11/26/2018","399.73","399.72","400.68","398.86","244.91M","0.14%"
"11/23/2018","399.19","396.79","399.44","396.25","322.37M","0.74%"
"11/22/2018","396.27","400.81","402.92","396.27","344.52M","-1.00%"
"11/21/2018","400.26","397.52","401.14","396.21","416.70M","0.23%"
"11/20/2018","399.36","403.81","404.53","398.23","614.01M","-1.32%"
"11/19/2018","404.72","407.51","407.94","404.06","528.50M","-0.79%"
"11/16/2018","407.95","410.26","412.24","406.99","387.78M","-0.45%"
"11/15/2018","409.80","414.66","415.17","409.74","448.63M","-0.87%"
"11/14/2018","413.40","415.65","417.24","412.63","613.67M","-0.62%"
"11/13/2018","415.97","414.32","415.97","413.16","288.82M","0.00%"
"11/12/2018","415.98","419.51","420.95","415.30","245.42M","-0.69%"
"11/09/2018","418.86","422.59","422.68","418.36","258.42M","-0.73%"
"11/08/2018","421.96","422.33","424.32","421.96","542.50M","0.08%"
"11/07/2018","421.62","422.90","423.87","419.50","425.81M","-0.44%"
"11/06/2018","423.49","424.46","426.73","421.79","472.88M","-0.18%"
"11/05/2018","424.25","425.58","426.08","423.98","349.67M","-0.32%"
"11/02/2018","425.62","423.75","426.72","423.10","316.18M","0.66%"
"11/01/2018","422.82","424.41","424.90","421.13","276.78M","0.00%"
"10/31/2018","422.81","417.41","422.81","417.41","633.00M","1.47%"
"10/30/2018","416.68","414.84","417.15","414.03","347.63M","0.47%"
"10/29/2018","414.72","414.27","416.80","413.54","398.84M","0.25%"
"10/26/2018","413.69","414.63","415.07","412.47","319.93M","-0.02%"
"10/25/2018","413.76","408.25","414.08","404.23","508.24M","0.33%"
"10/24/2018","412.38","420.32","420.60","410.96","596.88M","-2.35%"
"10/22/2018","422.29","426.16","427.42","421.60","392.04M","-1.05%"
"10/19/2018","426.79","430.82","430.82","425.37","788.98M","-1.02%"
"10/18/2018","431.19","435.22","435.33","430.18","396.93M","-0.96%"
"10/17/2018","435.37","437.67","439.79","435.18","508.93M","-0.19%"
"10/16/2018","436.21","436.25","439.20","435.87","406.93M","0.14%"
"10/12/2018","435.62","432.69","438.39","432.62","641.60M","0.71%"
"10/11/2018","432.54","433.19","433.69","429.99","659.55M","-1.76%"
"10/10/2018","440.30","443.74","446.51","439.68","426.51M","-0.38%"
"10/09/2018","441.99","441.87","446.73","440.43","4.67B","-0.07%"
"10/08/2018","442.29","448.61","452.72","442.01","1.05B","-1.58%"
"10/05/2018","449.37","450.23","453.23","448.65","394.11M","-0.13%"
"10/04/2018","449.94","453.07","453.87","448.78","599.09M","-0.88%"
"10/03/2018","453.92","456.23","459.51","453.31","802.50M","-0.32%"
"10/02/2018","455.39","456.85","459.78","455.31","658.26M","0.01%"
"10/01/2018","455.36","456.63","458.98","455.36","1.09B","-0.22%"
"09/28/2018","456.38","454.02","457.78","453.93","1.05B","0.59%"
"09/27/2018","453.69","453.37","454.53","451.57","566.17M","0.41%"
"09/26/2018","451.82","452.73","454.07","451.20","495.03M","0.38%"
"09/25/2018","450.09","452.76","454.37","450.09","709.20M","-0.46%"
"09/24/2018","452.16","452.03","454.10","451.28","549.74M","0.27%"
"09/21/2018","450.94","452.40","454.83","450.94","495.82M","0.14%"
"09/20/2018","450.31","450.81","452.11","449.39","738.68M","0.64%"
"09/19/2018","447.44","447.56","450.74","447.15","678.03M","0.25%"
"09/18/2018","446.32","445.42","448.28","445.25","694.61M","0.43%"
"09/17/2018","444.43","443.38","446.13","443.00","511.74M","0.41%"
"09/14/2018","442.61","442.36","445.91","441.77","615.05M","0.43%"
"09/13/2018","440.70","440.26","444.81","440.07","710.78M","0.14%"
"09/12/2018","440.07","440.02","441.33","437.80","594.00M","0.57%"
"09/11/2018","437.56","439.97","443.08","437.50","758.80M","-0.37%"
"09/10/2018","439.17","436.14","439.42","435.94","505.65M","0.73%"
"09/07/2018","435.97","436.68","438.40","435.97","355.30M","-0.05%"
"09/06/2018","436.18","435.94","438.65","433.35","369.06M","0.16%"
"09/05/2018","435.49","441.37","442.52","434.80","686.70M","-1.64%"
"09/04/2018","442.76","441.18","443.34","440.41","507.77M","0.61%"
"09/03/2018","440.07","440.03","442.98","439.40","430.43M","0.24%"
"08/31/2018","439.01","439.37","439.91","438.41","439.80M","-0.10%"
"08/30/2018","439.44","439.08","440.24","437.84","657.38M","0.32%"
"08/29/2018","438.02","436.66","438.93","436.31","725.60M","0.44%"
"08/28/2018","436.08","435.80","437.53","434.53","998.00M","0.52%"
"08/27/2018","433.83","433.47","435.46","432.88","352.90M","0.15%"
"08/24/2018","433.16","434.89","436.14","432.54","333.53M","-0.19%"
"08/23/2018","433.97","435.26","436.08","433.85","521.35M","-0.06%"
"08/22/2018","434.25","434.25","436.97","434.04","374.56M","-0.02%"
"08/21/2018","434.33","436.02","437.56","433.01","420.51M","-0.27%"
"08/20/2018","435.50","435.24","437.83","435.10","456.72M","0.20%"
"08/17/2018","434.63","433.76","436.95","433.09","538.37M","0.30%"
"08/16/2018","433.32","433.12","433.76","431.82","1.15B","0.07%"
"08/15/2018","433.00","437.23","437.66","432.50","971.30M","-0.89%"
"08/14/2018","436.91","435.70","437.74","434.14","881.75M","-0.12%"
"08/10/2018","437.42","444.76","445.09","437.11","979.52M","-1.24%"
"08/09/2018","442.91","446.06","448.60","441.71","809.55M","-0.47%"
"08/08/2018","445.01","446.25","449.06","444.86","997.28M","-0.22%"
"08/07/2018","446.01","444.93","447.75","443.25","1.07B","0.78%"
"08/06/2018","442.58","446.29","449.21","442.40","637.07M","-0.45%"
"08/03/2018","444.57","444.32","446.95","443.92","726.08M","0.47%"
"08/02/2018","442.50","442.02","445.03","441.13","653.93M","0.27%"
"08/01/2018","441.31","437.74","442.88","437.64","741.56M","0.85%"
"07/31/2018","437.59","438.02","441.71","437.17","611.34M","0.11%"
"07/26/2018","437.13","436.24","438.57","435.31","697.23M","0.52%"
"07/25/2018","434.86","434.15","437.28","434.02","594.08M","0.48%"
"07/24/2018","432.79","433.69","437.35","431.95","494.14M","0.02%"
"07/23/2018","432.69","434.08","434.68","432.21","345.29M","0.29%"
"07/20/2018","431.45","429.03","433.53","428.72","476.36M","0.75%"
"07/19/2018","428.23","428.47","430.42","427.75","551.81M","0.12%"
"07/18/2018","427.73","425.42","429.43","425.17","528.69M","0.95%"
"07/17/2018","423.72","425.60","427.72","423.12","546.39M","-0.21%"
"07/16/2018","424.62","430.47","431.31","424.62","311.90M","-1.12%"
"07/13/2018","429.41","429.76","432.53","429.04","385.47M","0.40%"
"07/12/2018","427.71","425.26","429.31","424.64","362.13M","0.49%"
"07/11/2018","425.61","423.24","426.86","421.91","477.15M","0.47%"
"07/10/2018","423.62","421.73","424.20","419.84","261.23M","1.00%"
"07/09/2018","419.44","419.71","422.80","419.01","285.76M","0.08%"
"07/06/2018","419.12","413.16","419.38","412.00","315.81M","1.50%"
"07/05/2018","412.91","424.80","424.85","411.91","339.91M","-2.62%"
"07/04/2018","424.00","426.75","429.18","423.62","359.99M","-0.63%"
"07/03/2018","426.69","420.37","427.27","420.08","382.35M","1.62%"
"07/02/2018","419.89","417.37","420.27","415.96","347.45M","0.80%"
"06/29/2018","416.57","426.07","426.45","415.11","579.60M","-2.12%"
"06/28/2018","425.59","434.20","435.00","425.58","720.40M","-1.72%"
"06/27/2018","433.05","435.99","440.13","432.83","604.05M","-0.56%"
"06/26/2018","435.48","434.28","437.22","433.58","757.83M","-0.20%"
"06/25/2018","436.36","439.66","442.90","435.11","1.27B","-0.78%"
"06/22/2018","439.77","440.66","443.69","439.23","455.07M","-0.26%"
"06/21/2018","440.91","449.75","449.89","440.61","861.69M","-1.80%"
"06/20/2018","449.00","444.58","450.03","444.51","767.77M","1.05%"
"06/19/2018","444.32","454.35","454.35","442.62","838.61M","-2.41%"
"06/18/2018","455.29","461.50","462.00","455.29","517.21M","-1.39%"
"06/15/2018","461.71","462.57","463.73","460.41","593.24M","-0.15%"
"06/14/2018","462.39","466.33","466.60","461.42","694.65M","-0.70%"
"06/13/2018","465.63","465.58","468.33","464.32","687.49M","0.10%"
"06/12/2018","465.18","463.35","467.53","462.93","707.35M","0.54%"
"06/11/2018","462.70","462.37","464.05","461.25","487.57M","0.20%"
"06/08/2018","461.76","460.71","463.41","460.62","720.41M","0.63%"
"06/07/2018","458.86","459.67","462.29","458.86","735.99M","0.10%"
"06/06/2018","458.41","456.74","460.45","456.67","318.34M","0.50%"
"06/05/2018","456.11","457.73","460.91","452.70","370.24M","-0.18%"
"06/04/2018","456.91","459.65","461.28","456.39","367.38M","-0.45%"
"06/01/2018","458.99","461.99","464.48","458.76","505.21M","-0.41%"
"05/31/2018","460.88","464.24","465.24","460.88","372.38M","-0.58%"
"05/30/2018","463.55","464.72","465.39","460.59","440.98M","-0.67%"
"05/28/2018","466.67","468.47","470.26","465.20","427.92M","-0.40%"
"05/25/2018","468.53","469.39","471.87","467.13","578.03M","-0.12%"
"05/24/2018","469.07","472.53","473.79","468.37","498.19M","-0.61%"
"05/23/2018","471.95","473.10","474.31","470.74","412.49M","-0.30%"
"05/22/2018","473.35","474.50","476.78","472.30","448.63M","-0.17%"
"05/21/2018","474.16","477.13","477.68","474.16","417.19M","-0.13%"
"05/18/2018","474.78","474.24","477.18","474.24","612.91M","0.22%"
"05/17/2018","473.75","477.14","478.06","473.75","813.45M","-0.29%"
"05/16/2018","475.15","479.06","480.73","474.93","953.54M","-0.88%"
"05/15/2018","479.35","481.20","482.59","478.49","599.41M","-0.57%"
"05/14/2018","482.10","480.89","483.64","480.48","700.88M","0.64%"
"05/11/2018","479.03","481.10","483.09","478.21","521.76M","0.05%"
"05/10/2018","478.81","485.47","486.71","478.81","579.95M","-0.98%"
"05/09/2018","483.53","485.71","487.68","483.53","587.24M","-0.44%"
"05/08/2018","485.66","489.73","491.82","484.78","632.73M","-0.69%"
"05/07/2018","489.05","490.76","492.73","488.84","682.82M","0.12%"
"05/04/2018","488.45","488.72","490.41","487.52","647.71M","-0.02%"
"05/03/2018","488.55","487.50","490.12","486.59","576.13M","0.42%"
"05/02/2018","486.51","486.16","488.23","485.41","684.29M","0.01%"
"04/30/2018","486.44","487.55","489.42","486.44","609.74M","0.08%"
"04/27/2018","486.04","486.89","489.72","486.04","1.12B","0.04%"
"04/26/2018","485.86","487.33","489.97","484.85","705.08M","-0.05%"
"04/25/2018","486.09","486.37","489.38","485.88","702.41M","-0.10%"
"04/24/2018","486.60","488.57","490.28","485.95","696.69M","-0.17%"
"04/23/2018","487.44","489.31","491.42","486.96","533.49M","-0.09%"
"04/20/2018","487.86","491.18","492.59","487.63","1.01B","-0.05%"
"04/19/2018","488.12","487.58","490.13","486.96","1.22B","0.51%"
"04/18/2018","485.65","484.21","487.84","484.10","1.32B","0.56%"
"04/17/2018","482.93","486.25","486.95","481.50","840.12M","-0.49%"
"04/12/2018","485.31","484.49","485.85","482.31","708.38M","0.36%"
"04/11/2018","483.57","481.96","485.62","481.38","644.51M","0.62%"
"04/10/2018","480.61","479.16","481.80","478.06","536.87M","0.78%"
"04/09/2018","476.89","476.13","479.48","476.12","1.41B","0.28%"
"04/05/2018","475.56","475.41","477.66","473.25","581.60M","0.61%"
"04/04/2018","472.66","486.81","487.56","472.66","672.23M","-2.59%"
"04/03/2018","485.24","489.85","490.96","484.98","774.76M","-1.12%"
"04/02/2018","490.74","491.78","494.10","489.78","901.06M","0.02%"
"03/30/2018","490.65","493.41","494.97","488.08","1.55B","0.06%"
"03/29/2018","490.37","496.61","498.66","488.95","1.12B","-1.13%"
"03/28/2018","495.97","502.76","504.34","495.10","1.27B","-1.27%"
"03/27/2018","502.35","502.64","505.28","501.03","744.20M","0.45%"
"03/26/2018","500.12","498.51","501.56","497.40","655.18M","0.62%"
"03/23/2018","497.04","497.45","498.99","495.69","887.08M","-0.46%"
"03/22/2018","499.35","500.57","503.38","498.12","1.07B","0.19%"
"03/21/2018","498.41","498.67","502.55","498.30","960.42M","0.11%"
"03/20/2018","497.87","494.44","499.23","494.38","725.85M","0.35%"
"03/19/2018","496.14","498.07","499.96","495.05","661.38M","-0.21%"
"03/16/2018","497.19","495.87","498.63","494.76","1.33B","0.44%"
"03/15/2018","495.00","493.48","495.71","492.12","482.39M","0.85%"
"03/14/2018","490.83","487.06","491.90","487.05","441.69M","0.65%"
"03/13/2018","487.65","484.63","487.65","484.51","493.18M","0.44%"
"03/12/2018","485.50","484.69","487.54","484.18","526.70M","0.34%"
"03/09/2018","483.87","490.04","491.18","480.61","637.49M","-1.23%"
"03/08/2018","489.88","491.64","493.13","488.60","522.39M","-0.31%"
"03/07/2018","491.39","495.22","496.25","490.24","726.04M","-0.59%"
"03/06/2018","494.31","495.18","501.00","494.31","806.77M","0.08%"
"03/05/2018","493.91","498.70","500.06","493.30","578.65M","-0.74%"
"03/02/2018","497.57","500.19","502.03","497.41","962.98M","-0.57%"
"02/28/2018","500.44","502.05","504.86","500.44","726.47M","-0.60%"
"02/27/2018","503.46","512.07","512.93","502.98","858.28M","-1.32%"
"02/26/2018","510.18","516.48","517.59","510.18","681.22M","-0.93%"
"02/23/2018","514.99","511.85","515.91","511.71","842.81M","0.87%"
"02/22/2018","510.54","518.87","519.90","510.43","928.28M","-1.42%"
"02/21/2018","517.92","524.57","526.34","517.92","849.01M","-1.21%"
"02/20/2018","524.27","528.30","529.20","523.19","811.46M","-0.39%"
"02/19/2018","526.31","527.77","530.39","525.01","746.51M","-0.09%"
"02/16/2018","526.79","528.84","531.13","526.73","710.83M","-0.29%"
"02/15/2018","528.32","528.09","530.37","526.66","784.71M","0.19%"
"02/14/2018","527.33","531.39","532.04","525.97","731.61M","0.11%"
"02/13/2018","526.75","529.59","532.13","526.65","695.52M","-0.22%"
"02/12/2018","527.93","528.86","530.56","527.41","664.38M","0.25%"
"02/09/2018","526.60","521.08","526.60","520.36","577.31M","0.18%"
"02/08/2018","525.65","522.74","527.39","522.73","625.08M","0.84%"
"02/07/2018","521.29","524.44","528.21","521.29","737.64M","0.02%"
"02/06/2018","521.20","520.19","521.90","514.52","853.79M","-1.12%"
"02/05/2018","527.13","525.60","530.55","524.43","742.28M","-1.06%"
"02/02/2018","532.76","537.69","539.98","532.76","645.95M","-0.95%"
"02/01/2018","537.89","540.24","542.52","536.52","1.11B","-0.53%"
"01/31/2018","540.74","536.60","541.38","536.45","1.11B","0.67%"
"01/30/2018","537.14","534.98","538.43","534.60","780.40M","0.37%"
"01/29/2018","535.16","535.08","537.46","534.76","978.75M","0.21%"
"01/26/2018","534.02","533.37","534.24","528.40","964.42M","0.37%"
"01/25/2018","532.04","534.40","538.43","532.04","1.05B","-0.28%"
"01/24/2018","533.52","532.00","536.10","531.85","1.22B","0.49%"
"01/23/2018","530.94","530.78","533.32","529.90","1.56B","0.28%"
"01/22/2018","529.46","529.68","531.35","527.80","1.13B","0.10%"
"01/19/2018","528.92","532.66","534.42","526.74","1.70B","-0.50%"
"01/18/2018","531.57","532.25","534.78","531.54","730.04M","0.01%"
"01/17/2018","531.50","532.39","534.45","531.21","649.16M","0.20%"
"01/16/2018","530.43","536.54","536.70","530.34","1.06B","-0.66%"
"01/15/2018","533.95","536.73","539.17","533.36","776.51M","-0.67%"
"01/12/2018","537.56","536.17","538.69","535.59","1.34B","0.33%"
"01/11/2018","535.79","537.70","538.26","534.79","1.08B","-0.02%"
"01/10/2018","535.92","537.00","538.99","535.14","782.94M","0.24%"
"01/09/2018","534.65","534.48","537.50","533.74","767.03M","0.18%"
"01/08/2018","533.70","537.80","539.93","533.03","860.24M","-0.70%"
"01/05/2018","537.46","536.42","542.68","536.39","1.02B","0.12%"
"01/04/2018","536.80","539.65","540.83","535.87","782.78M","-0.45%"
"01/03/2018","539.24","540.69","544.81","538.60","750.88M","-0.21%"
"12/29/2017","540.37","536.50","542.17","536.47","845.07M","0.19%"
"12/28/2017","539.36","538.18","542.15","534.57","806.36M","0.42%"
"12/27/2017","537.11","540.78","544.22","536.84","944.00M","-0.49%"
"12/26/2017","539.73","546.49","547.15","539.73","544.35M","-0.45%"
"12/25/2017","542.17","540.89","546.95","539.35","609.42M","0.36%"
"12/22/2017","540.25","539.62","543.81","536.31","801.11M","0.18%"
"12/21/2017","539.28","536.29","541.09","534.59","1.02B","0.21%"
"12/20/2017","538.17","535.49","540.24","533.39","584.43M","0.68%"
"12/19/2017","534.51","538.00","540.53","534.51","824.02M","0.14%"
"12/18/2017","533.74","533.89","538.03","533.22","974.91M","-0.06%"
"12/15/2017","534.06","531.11","536.22","527.59","822.36M","0.32%"
"12/14/2017","532.34","533.22","537.00","529.11","693.37M","0.16%"
"12/13/2017","531.51","540.16","540.82","531.51","620.32M","-1.31%"
"12/12/2017","538.57","543.37","545.14","535.28","706.72M","-0.05%"
"12/08/2017","538.86","540.93","545.66","538.66","810.48M","-0.68%"
"12/07/2017","542.57","540.35","543.58","537.16","567.48M","0.99%"
"12/06/2017","537.23","542.25","545.67","535.67","695.66M","-1.49%"
"12/04/2017","545.33","544.93","549.07","541.98","850.77M","0.12%"
"12/01/2017","544.70","550.80","553.31","544.63","555.65M","-0.45%"
"11/30/2017","547.16","552.53","556.03","545.48","1.10B","-0.76%"
"11/29/2017","551.33","559.24","559.99","551.33","1.06B","-0.45%"
"11/28/2017","553.85","553.61","559.68","553.61","687.40M","-0.36%"
"11/27/2017","555.86","558.16","558.49","552.33","604.63M","0.35%"
"11/24/2017","553.92","561.00","562.11","553.65","1.19B","-1.03%"
"11/23/2017","559.66","561.17","566.60","557.86","1.82B","-0.66%"
"11/22/2017","563.39","564.53","568.64","562.04","1.05B","0.18%"
"11/21/2017","562.36","565.94","570.32","562.17","1.02B","-0.32%"
"11/20/2017","564.19","564.96","567.31","561.55","1.34B","0.33%"
"11/17/2017","562.34","561.87","564.09","558.57","1.05B","0.41%"
"11/16/2017","560.06","562.93","564.40","556.79","894.91M","-0.16%"
"11/15/2017","560.93","557.69","562.15","556.42","968.07M","0.79%"
"11/14/2017","556.54","559.87","562.71","556.54","1.75B","-0.57%"
"11/13/2017","559.75","561.26","562.52","556.01","1.07B","0.36%"
"11/10/2017","557.75","563.89","564.62","557.75","1.09B","-1.43%"
"11/09/2017","565.85","564.80","568.83","561.96","1.86B","-0.23%"
"11/08/2017","567.18","573.57","574.24","563.90","2.41B","-0.78%"
"11/07/2017","571.65","575.13","576.72","570.62","640.01M","-0.34%"
"11/06/2017","573.58","569.53","574.55","568.53","664.51M","0.50%"
"11/03/2017","570.72","572.75","573.56","565.83","867.29M","-0.32%"
"11/02/2017","572.55","576.23","577.16","571.22","790.77M","0.09%"
"11/01/2017","572.01","579.84","580.46","572.01","896.61M","-0.51%"
"10/31/2017","574.95","576.81","579.97","573.78","889.03M","-0.19%"
"10/30/2017","576.02","579.01","579.62","572.78","678.64M","-0.39%"
"10/27/2017","578.25","576.55","579.77","574.51","665.82M","0.51%"
"10/25/2017","575.32","569.75","576.99","569.29","709.49M","0.63%"
"10/24/2017","571.69","565.92","572.57","565.75","899.76M","1.27%"
"10/20/2017","564.54","563.21","568.92","560.21","547.32M","0.72%"
"10/19/2017","560.49","570.52","572.70","559.80","672.30M","-0.93%"
"10/18/2017","565.76","567.72","572.87","565.76","745.67M","-0.53%"
"10/17/2017","568.76","571.52","572.07","565.00","977.09M","-0.24%"
"10/16/2017","570.10","570.80","571.84","566.36","887.64M","0.05%"
"10/12/2017","569.79","568.60","571.08","565.81","756.44M","0.35%"
"10/11/2017","567.80","571.86","572.23","564.32","805.53M","-0.34%"
"10/10/2017","569.73","568.87","572.62","565.42","881.08M","-0.21%"
"10/09/2017","570.93","576.78","578.26","567.48","1.28B","-0.70%"
"10/06/2017","574.94","572.14","575.28","570.02","1.27B","0.55%"
"10/05/2017","571.78","571.86","572.44","566.07","1.20B","0.85%"
"10/04/2017","566.94","574.59","575.00","566.94","1.16B","-0.53%"
"10/03/2017","569.96","572.23","574.04","567.64","1.50B","0.00%"
"10/02/2017","569.95","572.19","573.38","566.12","1.19B","-0.12%"
"09/29/2017","570.66","570.07","571.64","566.36","907.01M","0.45%"
"09/28/2017","568.12","572.16","572.73","564.42","1.15B","0.37%"
"09/27/2017","566.01","569.45","573.31","565.97","1.29B","-0.99%"
"09/26/2017","571.67","574.94","575.12","568.27","850.66M","-0.32%"
"09/25/2017","573.52","574.40","575.45","569.68","1.32B","-0.22%"
"09/22/2017","574.80","576.94","577.97","570.67","1.25B","-0.25%"
"09/21/2017","576.24","573.50","576.77","570.21","1.97B","0.83%"
"09/20/2017","571.47","570.98","571.53","566.78","1.33B","0.42%"
"09/19/2017","569.06","569.65","571.20","564.23","1.36B","0.73%"
"09/18/2017","564.96","568.78","571.04","564.96","1.42B","-0.19%"
"09/15/2017","566.05","569.52","570.09","562.46","1.53B","-0.57%"
"09/14/2017","569.28","568.74","571.38","564.96","931.91M","0.25%"
"09/13/2017","567.85","567.38","570.33","562.26","1.29B","0.37%"
"09/12/2017","565.75","561.49","566.82","560.60","1.06B","1.32%"
"09/11/2017","558.38","562.44","564.37","558.13","1.60B","-0.36%"
"09/08/2017","560.38","562.73","563.99","556.71","1.34B","-0.07%"
"09/07/2017","560.79","559.63","563.41","559.50","1.91B","1.23%"
"09/06/2017","553.97","557.58","559.88","553.47","1.51B","-0.31%"
"09/05/2017","555.72","554.33","557.04","549.81","1.03B","0.54%"
"09/04/2017","552.71","552.31","552.89","546.90","858.32M","0.46%"
"09/01/2017","550.20","548.46","551.47","544.71","669.03M","0.51%"
"08/31/2017","547.42","544.14","547.42","540.84","897.16M","1.36%"
"08/30/2017","540.07","545.96","546.71","539.76","850.12M","-0.81%"
"08/29/2017","544.48","544.27","546.03","540.59","815.29M","0.04%"
"08/28/2017","544.27","537.08","544.45","536.90","1.07B","1.64%"
"08/25/2017","535.47","538.79","539.67","535.09","1.13B","0.21%"
"08/24/2017","534.33","535.64","540.30","534.28","886.87M","-0.68%"
"08/23/2017","537.99","539.26","540.49","534.76","1.32B","0.05%"
"08/22/2017","537.73","536.32","539.13","533.76","1.37B","1.01%"
"08/21/2017","532.37","538.36","538.94","532.37","1.25B","-0.32%"
"08/18/2017","534.07","539.18","540.08","534.07","1.21B","-0.79%"
"08/17/2017","538.32","533.25","539.19","533.14","1.08B","0.66%"
"08/16/2017","534.77","535.81","536.84","529.82","879.39M","-0.06%"
"08/15/2017","535.09","539.83","541.27","533.10","1.17B","-0.09%"
"08/11/2017","535.59","548.20","548.28","535.48","1.27B","-1.84%"
"08/10/2017","545.62","548.45","551.88","545.62","1.16B","-0.94%"
"08/09/2017","550.78","554.49","555.54","550.01","1.50B","-0.77%"
"08/08/2017","555.08","557.47","558.51","552.23","2.81B","-0.26%"
"08/07/2017","556.54","559.90","561.17","553.03","1.71B","0.20%"
"08/04/2017","555.44","558.66","560.62","555.04","1.55B","-0.42%"
"08/03/2017","557.81","558.41","560.24","554.26","2.59B","0.03%"
"08/02/2017","557.62","554.48","557.67","552.09","2.11B","0.79%"
"08/01/2017","553.23","554.45","555.05","550.06","1.48B","0.40%"
"07/31/2017","551.03","558.92","559.11","551.03","892.53M","-1.33%"
"07/27/2017","558.48","561.29","561.78","554.70","966.87M","-0.29%"
"07/26/2017","560.13","561.25","565.32","558.63","1.22B","0.07%"
"07/25/2017","559.75","559.56","563.92","555.87","1.30B","0.16%"
"07/24/2017","558.86","561.59","565.25","556.12","1.47B","-0.43%"
"07/21/2017","561.29","564.88","566.31","558.11","1.82B","-0.51%"
"07/20/2017","564.16","563.76","569.24","563.42","1.92B","-0.31%"
"07/19/2017","565.90","565.52","569.11","560.03","1.65B","0.38%"
"07/18/2017","563.75","567.20","568.28","561.16","4.12B","0.30%"
"07/17/2017","562.05","569.43","570.19","562.03","1.07B","-0.85%"
"07/14/2017","566.88","566.91","572.14","564.21","1.09B","0.20%"
"07/13/2017","565.73","564.48","569.58","560.98","2.02B","0.50%"
"07/12/2017","562.92","561.40","566.81","559.76","2.24B","0.56%"
"07/11/2017","559.81","560.44","564.61","558.27","875.74M","0.16%"
"07/07/2017","558.94","562.03","564.10","558.94","556.25M","-0.42%"
"07/06/2017","561.32","567.44","568.30","559.56","724.02M","-0.90%"
"07/05/2017","566.42","566.99","569.80","566.37","983.68M","-0.03%"
"07/04/2017","566.59","571.33","572.40","565.56","733.55M","-0.50%"
"07/03/2017","569.43","567.33","570.83","566.64","1.03B","0.66%"
"06/30/2017","565.71","567.84","569.02","560.41","871.42M","-0.36%"
"06/29/2017","567.76","574.34","576.36","566.93","956.97M","-0.92%"
"06/28/2017","573.04","577.69","578.76","572.18","701.39M","-0.58%"
"06/27/2017","576.40","578.82","581.41","576.11","960.13M","-0.23%"
"06/26/2017","577.70","578.28","580.04","577.66","835.94M","0.14%"
"06/23/2017","576.92","578.58","580.00","576.58","990.66M","-0.03%"
"06/22/2017","577.08","577.69","581.25","576.92","911.66M","0.17%"
"06/21/2017","576.08","576.34","578.75","575.42","897.07M","0.25%"
"06/20/2017","574.64","576.58","577.71","574.64","1.34B","0.01%"
"06/19/2017","574.56","572.25","575.77","571.80","1.00B","0.75%"
"06/16/2017","570.31","570.86","573.41","570.29","1.05B","0.30%"
"06/15/2017","568.59","571.74","572.77","568.57","1.49B","-0.32%"
"06/14/2017","570.44","568.36","572.39","568.19","723.93M","0.35%"
"06/13/2017","568.44","565.17","569.11","564.94","1.12B","0.77%"
"06/12/2017","564.07","566.06","567.23","564.03","943.33M","-0.04%"
"06/09/2017","564.28","566.23","567.38","564.28","924.53M","-0.15%"
"06/08/2017","565.14","567.73","567.85","563.77","812.59M","-0.10%"
"06/07/2017","565.70","570.51","571.90","565.65","936.25M","-0.59%"
"06/06/2017","569.04","572.45","573.18","567.44","1.00B","-0.05%"
"06/05/2017","569.34","572.07","572.73","567.86","675.92M","-0.09%"
"06/02/2017","569.83","570.88","573.17","569.59","1.07B","0.07%"
"06/01/2017","569.41","569.71","570.45","568.64","710.18M","0.09%"
"05/31/2017","568.88","574.96","576.98","566.85","1.12B","-0.68%"
"05/30/2017","572.78","575.28","577.57","572.54","1.01B","-0.27%"
"05/29/2017","574.34","574.16","575.95","573.01","1.28B","0.23%"
"05/26/2017","573.03","574.17","575.54","572.59","973.19M","0.02%"
"05/25/2017","572.91","570.85","573.94","570.57","1.34B","0.64%"
"05/24/2017","569.26","567.44","569.26","567.18","983.34M","0.72%"
"05/23/2017","565.19","562.93","566.15","562.25","1.04B","0.77%"
"05/22/2017","560.89","562.33","564.05","560.56","939.03M","0.12%"
"05/19/2017","560.23","557.54","561.16","556.97","802.42M","0.85%"
"05/18/2017","555.49","554.22","556.68","552.70","645.81M","0.17%"
"05/17/2017","554.57","552.29","555.81","551.96","759.79M","0.51%"
"05/16/2017","551.77","544.89","551.77","544.59","967.36M","1.13%"
"05/15/2017","545.63","554.65","555.00","545.63","2.43B","-1.82%"
"05/12/2017","555.73","561.11","561.39","553.63","1.46B","-1.45%"
"05/11/2017","563.90","579.24","580.80","562.08","1.33B","-2.51%"
"05/09/2017","578.41","585.96","587.28","577.21","1.00B","-1.04%"
"05/08/2017","584.47","584.69","587.05","583.69","782.48M","-0.03%"
"05/05/2017","584.63","581.30","584.79","581.20","1.18B","0.54%"
"05/04/2017","581.48","579.04","581.56","578.11","794.16M","0.48%"
"05/03/2017","578.69","579.05","580.30","577.76","721.32M","0.35%"
"05/02/2017","576.68","578.05","578.95","576.30","594.19M","-0.14%"
"04/28/2017","577.47","576.64","579.42","576.27","725.07M","0.22%"
"04/27/2017","576.23","575.50","577.44","574.73","1.08B","0.37%"
"04/26/2017","574.08","571.66","574.08","570.97","1.04B","0.72%"
"04/25/2017","569.98","578.68","580.05","567.93","1.06B","-1.34%"
"04/24/2017","577.70","582.50","583.29","576.47","1.02B","-0.80%"
